3390,1203,1,573 SCOTT ST,X,8/4/14,8/4/14,,,IN,3,Screening Form Accepted
3391,1203,27,1273 HAYES ST,X,5/19/14,5/19/14,,,IN,3,Screening Form Accepted
3392,1204,20,400 BRODERICK ST,,9/15/14,9/15/14,,,IN,3,Permit Issued
3393,1204,19,1270 FELL ST,X,8/20/14,8/20/14,,,IN,3,"Work Complete, CFC Issued"
3394,1204,39,430 BRODERICK ST,X,5/23/14,5/23/14,,,OUT,,Not Subject to the Program
3395,1204,27,448 BRODERICK ST,X,8/12/14,8/12/14,,,IN,3,Screening Form Accepted
3396,1204,20,1290 FELL ST,X,12/5/13,12/5/13,,,IN,3,Screening Form Accepted
3397,1204,28,1387 HAYES ST,X,5/21/14,5/21/14,,,IN,4,Screening Form Accepted
3398,1204,24,418 BRODERICK ST,X,3/23/15,3/23/15,,,IN,3,Screening Form Accepted
3399,1204,22,412 BRODERICK ST,X,10/28/14,10/28/14,,,IN,3,Screening Form Accepted
3400,1204,29,1375 HAYES ST,X,8/21/14,8/21/14,,,IN,4,Screening Form Accepted
3401,1204,30,1367 HAYES ST,X,3/4/14,3/4/14,,,IN,3,Screening Form Accepted
3402,1204,32,1359 HAYES ST,X,9/12/14,9/12/14,,,IN,3,Screening Form Accepted
3403,1204,21,406 BRODERICK ST,X,3/27/14,3/27/14,,,IN,3,Screening Form Accepted
3404,1205,21,312 BAKER ST,X,5/20/14,5/20/14,,,IN,4,Permit Filed
3405,1205,024A,372 BAKER ST,X,8/26/14,8/24/15,,,OUT,,Not Subject to the Program
3406,1205,030A,1431 HAYES ST,X,8/26/14,6/1/15,,,OUT,,Not Subject to the Program
3407,1205,24,360 BAKER ST,X,9/12/14,9/12/14,,,IN,4,Screening Form Accepted
3408,1205,23,340 BAKER ST,X,2/13/14,2/18/14,,,IN,3,Screening Form Accepted
3409,1206,2,1500 HAYES ST,X,10/31/13,11/8/13,,,OUT,,Not Subject to the Program
3410,1207,4,345 LYON ST,X,6/24/14,6/24/14,,,IN,3,Permit Issued
3411,1207,17,1578 FELL ST,X,8/11/15,8/12/15,,,OUT,,Not Subject to the Program
3412,1207,24,436 CENTRAL AV,X,6/16/14,6/16/14,,,IN,3,Screening Form Accepted
3413,1208,24,810 MASONIC AV,X,4/24/14,7/30/15,,,OUT,,Not Subject to the Program
3414,1208,18,1664 FELL ST,,9/15/14,10/2/14,,,OUT,,Not Subject to the Program
3415,1208,12,1628 FELL ST,X,4/23/14,5/6/14,,,OUT,,Not Subject to the Program
3416,1208,1,461 CENTRAL AV,X,6/25/14,6/25/14,,,IN,3,Screening Form Accepted
3417,1208,7,1600 FELL ST,X,6/12/14,6/12/14,,,IN,2,Screening Form Accepted
3418,1209,33,829 MASONIC AV,X,3/13/14,3/13/14,,,IN,3,Screening Form Accepted
3419,1209,25,1871 HAYES ST,X,6/25/14,6/25/14,,,IN,4,Screening Form Accepted
3420,1209,1,1801 HAYES ST,X,4/16/14,4/16/14,,,IN,3,Screening Form Accepted
3421,1209,4,825 MASONIC AV,X,9/20/14,9/1/15,11/3/15,11/4/15,OUT,,Screening Form and Optional Evaluation Form Approved
3422,1210,16,1852 FELL ST,X,8/5/14,8/5/14,,,IN,3,Permit Issued
3423,1210,39,1880 FELL ST,X,9/5/14,9/5/14,,,IN,3,Screening Form Accepted
3424,1210,35,1935 HAYES ST,X,9/3/14,9/3/14,,,IN,4,Screening Form Accepted
3425,1210,10,1814 FELL ST,X,10/2/14,10/2/14,,,IN,3,Screening Form Accepted
3426,1210,24,228 CLAYTON ST,X,3/24/14,3/24/14,,,IN,3,Screening Form Accepted
3427,1211,34,2045 HAYES ST,X,9/29/14,9/29/14,,,IN,3,"Work Complete, CFC Issued"
3428,1211,7,239 CLAYTON ST,X,6/3/14,6/3/14,,,IN,3,Screening Form Accepted
3429,1211,23,1994 FELL ST,X,9/10/14,9/10/14,,,IN,3,Screening Form Accepted
3430,1211,29,2077 HAYES ST,,6/4/14,6/9/14,6/4/14,6/9/14,OUT,,Screening Form and Optional Evaluation Form Approved
3431,1212,11,2030 FELL ST,X,12/4/14,12/4/14,,,IN,2,"Work Complete, CFC Issued"
3432,1212,26,2040 FELL ST,X,6/3/14,6/3/14,,,IN,3,Permit Filed
3433,1212,011A,2125 HAYES ST,X,8/4/14,8/4/14,,,IN,3,Permit Issued
3434,1212,14,2070 FELL ST,X,3/28/14,3/28/14,,,IN,3,Screening Form Accepted
3435,1212,12,2050 FELL ST,X,10/27/14,10/27/14,,,IN,3,Screening Form Accepted
3436,1212,017A,230 SHRADER ST,X,8/12/14,8/12/14,,,IN,3,Screening Form Accepted
3437,1212,7,299 COLE ST,X,9/15/14,9/15/14,,,IN,3,Screening Form Accepted
3438,1212,1,2101 HAYES ST,X,4/28/14,4/28/14,,,IN,4,Screening Form Accepted
3439,1212,17,238 SHRADER ST,X,7/14/14,7/14/14,,,IN,3,Screening Form Accepted
3440,1212,21,2185 HAYES ST,,6/4/14,6/9/14,6/4/14,6/9/14,OUT,,Screening Form and Optional Evaluation Form Approved
3441,1213,002B,2130 FELL ST,X,7/1/14,7/1/14,,,IN,3,Permit Issued
3442,1213,3,2136 FELL ST,X,7/1/14,7/1/14,,,IN,3,Permit Issued
3443,1213,003A,2140 FELL ST.,X,7/1/14,7/1/14,,,IN,3,Permit Issued
3444,1213,002A,2100 FELL ST,,9/4/14,9/4/14,,,IN,3,Screening Form Accepted
3445,1213,002D,255 SHRADER ST,X,9/11/14,10/16/14,,,OUT,,Not Subject to the Program
3446,1213,2,235 SHRADER ST,X,8/12/14,8/12/14,,,IN,3,Screening Form Accepted
3447,1214,1,1301 FELL ST,X,6/19/14,6/19/14,,,IN,4,Permit Filed
3448,1215,9,1144 OAK ST,X,9/2/14,9/2/14,,,OUT,,Not Subject to the Program
3449,1216,15,1133 FELL ST,X,9/9/14,9/9/14,,,IN,3,Screening Form Accepted
3450,1216,001E,1000 OAK ST,X,5/17/14,8/26/15,8/4/15,8/26/15,OUT,,Screening Form and Optional Evaluation Form Approved
3451,1217,19,968 PAGE ST,X,10/8/13,10/8/13,,,IN,3,Permit Issued
3452,1217,33,1053 OAK ST,X,8/26/14,8/26/14,,,OUT,,Not Subject to the Program
3453,1217,20,300 DIVISADERO ST,X,8/25/14,8/25/14,,,IN,4,Screening Form Accepted
3454,1217,36,1021 OAK ST,X,10/31/14,10/31/14,,,IN,3,Screening Form Accepted
3455,1218,1,1101 OAK ST,X,8/12/14,8/12/14,,,IN,4,Screening Form Accepted
3456,1219,1,291 BRODERICK ST,X,3/13/14,3/13/14,,,IN,2,Permit Issued
3457,1219,10,1130 PAGE ST,X,6/17/14,7/14/14,,,OUT,,Not Subject to the Program
3458,1219,20,120 BAKER ST,X,6/13/14,6/17/14,,,OUT,,Not Subject to the Program
3459,1219,19,104 BAKER ST,X,8/6/14,6/11/15,,,OUT,,Not Subject to the Program
3460,1219,3,237 BRODERICK ST,X,9/5/14,9/5/14,,,IN,3,Screening Form Accepted
3461,1219,39,1158 PAGE ST,X,2/7/14,2/7/14,,,IN,3,Screening Form Accepted
3462,1219,27,1285 OAK ST,X,9/13/14,9/13/14,,,IN,3,Screening Form Accepted
3463,1219,26,158 BAKER ST,X,12/22/14,12/22/14,,,IN,3,Screening Form Accepted
3464,1220,11,1256 PAGE ST,X,10/18/13,10/18/13,,,IN,3,Permit Issued
3465,1220,009A,1238 PAGE ST,X,8/24/14,8/24/14,,,IN,3,Permit Issued
3466,1220,2,133 BAKER ST,X,6/13/14,6/13/14,,,IN,3,Screening Form Accepted
3467,1220,33,1250 PAGE ST,X,7/23/14,9/14/15,,,IN,3,Screening Form Accepted
3468,1221,24,230 CENTRAL AV,X,3/28/14,3/28/14,,,IN,2,Permit Issued
3469,1221,28,1495 OAK ST,X,8/27/14,9/2/14,,,OUT,,Not Subject to the Program
3470,1221,8,1300 PAGE ST,X,11/25/14,12/1/14,,,OUT,,Not Subject to the Program
3471,1221,23,1390 PAGE ST,X,9/17/15,9/21/15,,,OUT,,Not Subject to the Program
3472,1221,2,125 LYON ST,X,7/14/14,7/14/14,,,IN,3,Screening Form Accepted
3473,1221,35,1445 OAK ST,X,3/4/14,3/4/14,,,IN,3,Screening Form Accepted
3474,1221,16,1320 PAGE ST,X,11/4/14,11/4/14,,,IN,3,Screening Form Accepted
3475,1222,12,1456 PAGE ST,X,7/25/14,7/25/14,,,IN,3,Permit Issued
3476,1222,28,1565 OAK ST,X,6/5/14,6/5/14,,,IN,3,Permit Issued
3477,1222,028A,1555 OAK ST,X,5/22/14,5/22/14,,,IN,3,"Work Complete, CFC Issued"
3478,1222,23,1012 MASONIC AV,X,8/14/14,8/14/14,,,IN,3,"Work Complete, CFC Issued"
3479,1222,51,245 CENTRAL AV,X,7/7/14,7/7/14,,,IN,3,Permit Issued
3480,1222,52,247 CENTRAL AV,X,7/7/14,7/7/14,,,IN,3,Permit Issued
3481,1222,53,249 CENTRAL AV,X,7/7/14,7/7/14,,,IN,3,Permit Issued
3482,1222,54,251 CENTRAL AV,X,7/7/14,7/7/14,,,IN,3,Permit Issued
3483,1222,55,253 CENTRAL AV,X,7/7/14,7/7/14,,,IN,3,Permit Issued
3484,1222,56,255 CENTRAL AV,X,7/7/14,7/7/14,,,IN,3,Permit Issued
3485,1222,42,263 CENTRAL AV,X,6/10/14,6/10/14,,,IN,3,Permit Filed
3486,1222,37,257 CENTRAL AV,X,6/10/14,6/10/14,,,IN,3,Permit Filed
3487,1222,47,1040 MASONIC AVE,,8/13/14,8/19/14,,,OUT,,Not Subject to the Program
3488,1222,13,1458 PAGE ST,X,9/13/14,9/13/14,,,IN,3,Screening Form Accepted
3489,1222,29,1541 OAK ST,X,4/21/14,4/21/14,,,IN,3,Screening Form Accepted
3490,1222,34,1519 OAK ST,X,4/22/14,4/22/14,,,IN,3,Screening Form Accepted
3491,1222,11,1438 PAGE ST,X,9/15/14,9/15/14,,,IN,3,Screening Form Accepted
3492,1222,16,1474 PAGE ST,X,11/4/14,11/4/14,,,IN,3,Screening Form Accepted
3493,1222,25,1000 MASONIC AV,X,9/13/14,9/13/14,,,IN,3,Screening Form Accepted
3494,1222,39,261 CENTRAL AV,X,6/10/14,6/10/14,,,IN,3,Screening Form Accepted
3495,1222,41,265 CENTRAL AV,X,6/10/14,6/10/14,,,IN,3,Screening Form Accepted
3496,1222,40,267 CENTRAL AV,X,6/10/14,6/10/14,,,IN,3,Screening Form Accepted
3497,1222,38,259 CENTRAL AV,X,6/10/14,6/10/14,,,IN,3,Screening Form Accepted
3498,1223,1,1015 MASONIC AV,X,3/10/14,3/10/14,,,IN,3,Permit Filed
3499,1224,4,445 ASHBURY ST,X,9/15/14,9/15/14,,,IN,3,Screening Form Accepted
3500,1225,32,1855 OAK ST,X,11/12/13,11/12/13,,,IN,3,Permit Issued
3501,1225,39,1726 PAGE ST,X,1/8/14,1/8/14,,,IN,3,"Work Complete, CFC Issued"
3502,1225,36,1815 OAK ST,X,5/6/14,5/6/14,,,IN,3,"Work Complete, CFC Issued"
3503,1225,41,1700 PAGE ST,X,3/21/14,3/24/14,,,OUT,,Not Subject to the Program
3504,1225,34,1837 OAK ST,X,11/18/14,11/18/14,,,IN,3,Screening Form Accepted
3505,1225,31,1865 OAK ST,X,7/3/14,7/3/14,,,IN,3,Screening Form Accepted
3506,1225,27,400 COLE ST,X,5/9/14,5/9/14,,,IN,3,Screening Form Accepted
3507,1225,13,1732 PAGE ST,X,12/27/13,12/27/13,,,IN,3,Screening Form Accepted
3508,1225,15,1746 PAGE ST,X,8/12/14,8/12/14,,,IN,3,Screening Form Accepted
3509,1225,26,424 COLE ST,X,9/12/14,9/12/14,,,IN,3,Screening Form Accepted
3510,1225,35,1821 OAK ST,X,6/26/14,6/26/14,,,IN,3,Screening Form Accepted
3511,1225,30,1875 OAK ST,,7/25/14,7/25/14,,,IN,3,Screening Form Accepted
3512,1225,14,1742 PAGE ST,X,12/27/13,12/27/13,,,IN,3,Screening Form Accepted
3513,1226,5,455 COLE ST,X,8/13/14,8/13/14,,,IN,3,Permit Filed
3514,1226,26,1959 OAK ST,X,8/20/14,8/20/14,,,IN,3,Permit Filed
3515,1226,11,1844 PAGE ST,X,8/4/15,8/4/15,,,IN,3,Screening Form Accepted
3516,1226,15,1868 PAGE ST,X,7/7/14,7/7/14,,,IN,3,Screening Form Accepted
3517,1226,20,410 SHRADER ST,X,9/13/14,9/13/14,,,IN,3,Screening Form Accepted
3518,1226,17,1880 PAGE ST,X,7/31/14,7/31/14,,,IN,3,Screening Form Accepted
3519,1226,38,1995 OAK ST,X,6/17/14,6/17/14,,,IN,3,Screening Form Accepted
3520,1226,37,401 COLE ST,X,11/15/13,11/15/13,,,IN,3,Screening Form Accepted
3521,1226,14,1862 PAGE ST,X,3/27/14,3/27/14,,,IN,3,Screening Form Accepted
3522,1226,27,1951 OAK ST,X,5/8/14,5/8/14,,,IN,3,Screening Form Accepted
3523,1226,10,1832 PAGE ST,X,6/18/14,6/18/14,,,IN,3,Screening Form Accepted
3524,1226,4,445 COLE ST,X,4/28/14,4/28/14,,,IN,3,Screening Form Accepted
3525,1226,18,1890 PAGE ST,X,5/22/14,6/12/14,5/22/14,6/12/14,OUT,,Screening Form and Optional Evaluation Form Approved
3526,1227,24,600 STANYAN ST,X,1/21/14,1/21/14,,,IN,2,"Work Complete, CFC Issued"
3527,1227,6,1910 PAGE ST,X,11/4/13,11/4/13,,,IN,3,Permit Filed
3528,1227,5,1900 PAGE ST,X,5/1/14,5/1/14,,,IN,3,Screening Form Accepted
3529,1227,40,2027 OAK ST,X,9/9/14,9/9/14,,,IN,3,Screening Form Accepted
3530,1227,28,2065 OAK ST,X,6/25/14,6/25/14,,,IN,2,Screening Form Accepted
3531,1227,33,2041 OAK ST,,9/9/14,9/9/14,,,IN,3,Screening Form Accepted
3532,1228,10,1965 PAGE ST,X,12/18/13,12/18/13,,,IN,2,"Work Complete, CFC Issued"
3533,1228,013A,1937 PAGE ST,X,3/14/14,3/14/14,,,IN,3,"Work Complete, CFC Issued"
3534,1228,13,1943 PAGE ST,X,3/14/14,3/14/14,,,IN,3,"Work Complete, CFC Issued"
3535,1229,17,520 SHRADER ST,X,10/3/14,8/31/15,,,OUT,,Not Subject to the Program
3536,1229,1,1801 PAGE ST,X,10/27/14,10/30/14,,,OUT,,Not Subject to the Program
3537,1229,25,1849 PAGE ST,,5/6/14,5/6/14,,,OUT,,Not Subject to the Program
3538,1229,20,1881 PAGE ST,X,6/18/14,6/18/14,,,IN,3,Screening Form Accepted
3539,1229,22,1871 PAGE ST,X,6/6/14,6/6/14,,,IN,3,Screening Form Accepted
3540,1229,30,525 COLE ST,X,8/22/14,9/3/15,8/22/14,9/3/15,OUT,,Screening Form and Optional Evaluation Form Approved
3541,1230,17,1692 HAIGHT ST,X,9/5/13,9/5/13,,,IN,4,"Work Complete, CFC Issued"
3542,1230,19,532 COLE ST,X,9/13/14,9/13/14,,,IN,3,Permit Filed
3543,1230,18,540 COLE ST,X,9/15/14,9/15/14,,,IN,3,Screening Form Accepted
3544,1230,8,1600 HAIGHT ST,X,9/15/14,9/15/14,,,IN,4,Screening Form Accepted
3545,1231,24,520 CLAYTON ST,X,1/7/14,1/7/14,,,IN,3,Permit Issued
3546,1231,7,535 ASHBURY ST,X,4/8/14,12/23/14,,,OUT,,Not Subject to the Program
3547,1231,31,1645 PAGE ST,X,9/15/14,9/15/14,,,IN,3,Screening Form Accepted
3548,1231,20,544 CLAYTON ST,X,11/5/14,11/5/14,,,IN,3,Screening Form Accepted
3549,1231,21,538 CLAYTON ST,X,2/6/15,2/6/15,,,IN,3,Screening Form Accepted
3550,1231,8,545 ASHBURY ST,X,8/21/14,7/30/15,8/21/14,7/30/15,OUT,,Screening Form and Optional Evaluation Form Approved
3551,1232,22,1591 PAGE ST,X,10/17/13,10/17/13,,,IN,3,"Work Complete, CFC Issued"
3552,1232,12,1462 HAIGHT ST,X,1/8/14,1/8/14,,,IN,4,Permit Issued
3553,1232,003A,1135 MASONIC AV,X,4/7/14,4/7/14,,,IN,3,"Work Complete, CFC Issued"
3554,1232,21,506 ASHBURY ST,X,9/11/14,9/11/14,,,IN,3,Screening Form Accepted
3555,1232,18,524 ASHBURY ST,X,6/16/14,6/16/14,,,IN,3,Screening Form Accepted
3556,1232,4,1157 MASONIC AV,X,9/8/14,9/8/14,,,IN,3,Screening Form Accepted
3557,1233,10,1300 HAIGHT ST,X,4/10/14,4/10/14,,,IN,4,Permit Issued
3558,1233,3,151 CENTRAL AV,X,12/18/13,12/18/13,,,IN,3,"Work Complete, CFC Issued"
3559,1233,42,1443 PAGE ST,X,9/15/14,9/15/15,,,IN,3,Permit Issued
3560,1233,6,131 CENTRAL AVE,,7/30/14,7/30/14,,,IN,3,Permit Issued
3561,1233,38,1429 PAGE ST,X,5/22/14,5/22/14,,,IN,3,Screening Form Accepted
3562,1233,1,1421 PAGE ST,X,6/3/14,6/3/14,,,IN,3,Screening Form Accepted
3563,1233,19,1366 HAIGHT ST,X,5/21/14,5/21/14,,,IN,3,Screening Form Accepted
3564,1234,35,1325 PAGE ST,X,11/15/13,11/15/13,,,IN,3,"Work Complete, CFC Issued"
3565,1234,10,1230 HAIGHT ST,X,9/14/14,9/14/14,,,IN,3,Permit Issued
3566,1234,24,156 CENTRAL AV,X,8/20/14,8/20/14,,,IN,3,Permit Issued
3567,1234,21,148 CENTRAL AV,X,6/8/14,10/16/14,,,OUT,,Not Subject to the Program
3568,1234,23,152 CENTRAL AV,X,8/11/14,10/16/14,,,OUT,,Not Subject to the Program
3569,1234,26,160 CENTRAL AV,X,2/3/14,3/24/14,,,OUT,,Not Subject to the Program
3570,1234,33,1337 PAGE ST,X,8/20/14,8/20/14,,,IN,3,Screening Form Accepted
3571,1234,29,1363 PAGE ST,X,8/24/14,8/24/14,,,IN,3,Permit Issued
3572,1234,17,1296 HAIGHT ST,X,6/5/14,6/5/14,,,IN,2,Screening Form Accepted
3573,1234,2,37 LYON ST,X,11/5/13,11/5/13,,,IN,3,Screening Form Accepted
3574,1234,37,1315 PAGE ST,X,8/21/14,8/21/14,,,IN,3,Screening Form Accepted
3575,1234,34,1333 PAGE ST,X,9/13/14,9/13/14,,,IN,3,Screening Form Accepted
3576,1234,5,1200 HAIGHT ST,X,9/14/14,9/14/14,,,IN,3,Screening Form Accepted
3577,1235,29,1132 HAIGHT ST ,X,11/22/13,11/22/13,,,IN,3,Permit Issued
3578,1235,15,1190 HAIGHT ST,X,2/26/14,2/26/14,,,IN,4,Screening Form Accepted
3579,1235,23,1267 PAGE ST,X,10/16/14,10/16/14,,,IN,3,Screening Form Accepted
3580,1236,5,141 BRODERICK ST,X,9/12/14,10/2/14,,,OUT,,Not Subject to the Program
3581,1236,8,101 BRODERICK ST,,6/4/14,6/17/14,,,OUT,,Not Subject to the Program
3582,1236,26,1103 PAGE ST,X,7/1/14,7/1/14,,,IN,3,Screening Form Accepted
3583,1236,6,121 BRODERICK ST,X,9/11/14,9/15/14,9/11/14,9/15/14,OUT,,Screening Form and Optional Evaluation Form Approved
3584,1237,29,1051 PAGE ST,X,12/6/13,12/6/13,,,IN,3,"Work Complete, CFC Issued"
3585,1237,30,1045 PAGE ST,X,7/11/14,9/2/15,,,OUT,,Not Subject to the Program
3586,1237,030A,1039 PAGE ST,X,6/20/14,8/13/15,,,OUT,,Not Subject to the Program
3587,1237,3,285 DIVISADERO ST,X,9/2/14,9/2/14,,,IN,3,Screening Form Accepted
3588,1237,11,926 HAIGHT ST,X,7/29/14,7/29/14,,,IN,3,Screening Form Accepted
3589,1238,21,250 DIVISADERO ST,X,7/9/14,7/9/14,,,IN,4,"Work Complete, CFC Issued"
3590,1238,17,860 HAIGHT ST,X,8/28/14,8/28/14,,,IN,3,"Work Complete, CFC Issued"
3591,1238,1,909 PAGE ST,X,6/20/14,6/20/14,,,IN,2,Permit Issued
3592,1238,34,925 PAGE ST,X,8/11/14,8/11/14,,,IN,3,Screening Form Accepted
3593,1238,018A,866 HAIGHT ST,X,7/3/14,7/3/14,,,IN,3,Screening Form Accepted
3594,1238,18,876 HAIGHT ST,X,8/29/14,8/29/14,,,IN,3,Screening Form Accepted
3595,1238,22,270 DIVISADERO ST,X,7/22/14,7/22/14,,,IN,4,Screening Form Accepted
3596,1238,32,941 PAGE ST,X,8/26/14,8/26/14,,,IN,3,Screening Form Accepted
3597,1238,30,955 PAGE ST,X,12/5/13,12/5/13,,,IN,3,Screening Form Accepted
3598,1239,32,839 HAIGHT ST,X,9/2/14,9/10/14,,,OUT,,Not Subject to the Program
3599,1239,1,801 HAIGHT ST,X,7/22/14,7/22/14,,,IN,3,Screening Form Accepted
3600,1239,26,242 DIVISADERO ST,X,9/11/14,9/11/14,,,IN,3,Screening Form Accepted
3601,1239,30,851 HAIGHT ST,X,9/15/14,9/15/14,,,IN,3,Screening Form Accepted
3602,1240,48,860 WALLER ST,X,3/31/14,3/31/14,,,IN,3,"Work Complete, CFC Issued"
3603,1240,28,959 HAIGHT ST,X,3/28/14,3/28/14,,,IN,3,Screening Form Accepted
3604,1240,11,842 WALLER ST,X,9/15/14,9/15/14,,,IN,3,Screening Form Accepted
3605,1240,27,967 HAIGHT ST,X,7/17/14,7/17/14,,,IN,3,Screening Form Accepted
3606,1240,24,987 HAIGHT ST,X,12/1/15,12/1/15,,,OUT,,Not Subject to the Program
3607,1240,26,973 HAIGHT ST,X,8/14/14,8/14/14,,,IN,3,Screening Form Accepted
3608,1240,36,909 HAIGHT ST,X,7/8/14,7/8/14,,,IN,3,Screening Form Accepted
3609,1241,1,1007 HAIGHT ST,X,12/23/15,1/6/15,,,OUT,,Not Subject to the Program
3610,1241,4,11 BRODERICK ST,X,6/10/14,6/10/14,,,IN,3,Screening Form Accepted
3611,1241,009B,65 BUENA VISTA EAST AV,X,9/4/14,9/4/14,,,IN,3,Screening Form Accepted
3612,1242,4,60 CENTRAL AV,X,7/29/14,7/29/14,,,IN,3,Screening Form Accepted
3613,1242,5,909 BUENA VISTA WEST AV,X,9/7/14,9/7/14,,,IN,3,Screening Form Accepted
3614,1243,2,91 CENTRAL AV,X,9/11/14,9/11/14,,,IN,3,"Work Complete, CFC Issued"
3615,1243,18,1270 WALLER ST,X,9/12/14,9/12/14,,,IN,3,Screening Form Accepted
3616,1243,7,61 CENTRAL AV  ,X,1/7/14,1/7/14,,,IN,3,Screening Form Accepted
3617,1244,30,1427 HAIGHT ST,X,11/1/13,11/1/13,,,IN,4,"Work Complete, CFC Issued"
3618,1244,34,1378 WALLER ST,X,8/15/14,12/23/14,,,OUT,,Not Subject to the Program
3619,1244,27,1457 HAIGHT ST,X,11/22/13,11/22/13,,,IN,4,Screening Form Accepted
3620,1244,22,1485 HAIGHT ST,X,4/22/14,4/22/14,,,IN,4,Screening Form Accepted
3621,1244,2,1221 MASONIC AV,X,5/27/14,5/27/14,,,IN,3,Screening Form Accepted
3622,1244,3,1227 MASONIC AV,X,6/30/14,6/30/14,,,IN,3,Screening Form Accepted
3623,1245,8,1426 WALLER ST,X,2/11/14,2/11/14,,,IN,3,"Work Complete, CFC Issued"
3624,1245,1,1501 HAIGHT ST,X,11/22/13,11/22/13,,,IN,4,Permit Issued
3625,1245,10,1436 WALLER ST,X,6/16/14,6/16/14,,,IN,3,Permit Issued
3626,1245,3,635 ASHBURY ST,X,9/15/14,12/23/14,,,OUT,,Not Subject to the Program
3627,1245,14,1466 WALLER ST,X,8/20/15,8/20/15,,,IN,3,Screening Form Accepted
3628,1245,17,652 CLAYTON ST,X,10/29/14,10/29/14,,,IN,3,Screening Form Accepted
3629,1245,2,625 ASHBURY ST,X,6/5/14,6/5/14,,,IN,3,Screening Form Accepted
3630,1245,15,1480 WALLER ST,X,6/27/14,6/27/14,,,IN,3,Screening Form Accepted
3631,1245,20,634 CLAYTON ST,X,10/9/14,10/9/14,,,IN,3,Screening Form Accepted
3632,1245,16,662 CLAYTON ST,X,9/15/14,10/16/14,9/15/14,10/16/14,OUT,,Screening Form and Optional Evaluation Form Approved
3633,1246,23,1633 HAIGHT ST,X,8/14/14,8/14/14,,,IN,4,Permit Issued
3634,1246,7,635 CLAYTON ST,X,7/8/14,7/8/14,,,IN,3,Permit Issued
3635,1246,17,42 BELVEDERE ST,X,9/15/14,9/15/14,,,IN,3,Screening Form Accepted
3636,1246,18,38 BELVEDERE ST,X,9/14/14,9/14/14,,,IN,3,Screening Form Accepted
3637,1246,11,657 CLAYTON ST,X,10/30/13,10/30/13,,,IN,3,Screening Form Accepted
3638,1246,29,601 CLAYTON  ST,X,10/30/13,10/30/13,,,IN,4,Screening Form Accepted
3639,1247,19,614 COLE ST,X,7/29/14,7/29/14,,,IN,3,Screening Form Accepted
3640,1247,5,35 BELVEDERE ST,X,1/7/14,1/7/14,,,IN,3,Screening Form Accepted
3641,1247,15,642 COLE ST,X,8/8/14,8/8/14,,,IN,3,Screening Form Accepted
3642,1247,23,1677 HAIGHT ST,X,9/13/14,9/13/14,,,IN,4,Screening Form Accepted
3643,1247,24,1667 HAIGHT ST,X,8/12/14,8/12/14,,,IN,4,Screening Form Accepted
3644,1247,20,1685 HAIGHT ST,X,7/1/14,7/1/14,,,IN,4,Screening Form Accepted
3645,1248,18,624 SHRADER ST,X,4/10/14,4/10/14,,,IN,3,Permit Issued
3646,1248,24,675 COLE ST,X,8/12/14,8/12/14,,,IN,3,Permit Filed
3647,1248,1,1701 HAIGHT ST,X,5/28/14,5/28/14,,,IN,4,Permit Filed
3648,1248,2,625 COLE ST,X,9/4/14,9/4/14,,,IN,3,Screening Form Accepted
3649,1248,19,1795 HAIGHT ST,X,4/15/14,4/15/14,,,IN,4,Screening Form Accepted
3650,1249,2,625 SHRADER ST,X,7/10/14,7/10/14,,,IN,3,Permit Issued
3651,1250,22,772 STANYAN ST,X,2/25/14,2/25/14,,,IN,4,Permit Issued
3652,1250,10,110 BEULAH ST,X,9/15/14,9/15/14,,,IN,3,Screening Form Accepted
3653,1250,1,1709 WALLER ST,X,7/29/14,7/29/14,,,IN,4,Screening Form Accepted
3654,1251,20,1657 WALLER ST,X,9/11/14,9/11/14,,,IN,4,Screening Form Accepted
3655,1252,23,358 FREDERICK ST,X,12/10/13,12/10/13,,,IN,3,Permit Issued
3656,1252,22,191 BELVEDERE ST,X,3/7/14,3/7/14,,,IN,3,"Work Complete, CFC Issued"
3657,1252,25,370 FREDERICK ST,X,9/1/14,10/16/14,,,OUT,,Not Subject to the Program
3658,1252,33,764 COLE ST,X,8/15/14,8/15/14,,,IN,3,Screening Form Accepted
3659,1252,37,728 COLE ST,X,9/4/14,9/4/14,,,IN,3,Screening Form Accepted
3660,1253,50,709 CLAYTON ST,X,8/19/14,8/19/14,,,IN,3,"Work Complete, CFC Issued"
3661,1253,23,793 CLAYTON ST,X,1/14/14,1/14/14,,,IN,3,Screening Form Accepted
3662,1253,25,318 FREDERICK ST,X,7/17/14,7/17/14,,,IN,3,Screening Form Accepted
3663,1253,49,1517 WALLER ST,X,8/13/14,8/13/14,,,IN,3,Screening Form Accepted
3664,1254,18,795 ASHBURY ST,X,6/25/14,6/25/14,,,IN,3,"Work Complete, CFC Issued"
3665,1254,45,710 CLAYTON ST,X,4/14/14,4/14/14,,,IN,3,Permit Filed
3666,1254,1,1401 WALLER ST,X,11/1/13,11/1/13,,,IN,3,Screening Form Accepted
3667,1254,5,721 ASHBURY ST,X,7/8/14,7/8/14,,,IN,3,Screening Form Accepted
3668,1254,045A,1485 WALLER ST,X,11/21/13,11/21/13,,,IN,2,Permit Filed
3669,1254,77,262 FREDERICK ST,X,11/19/14,11/19/14,,,IN,3,Screening Form Accepted
3670,1254,25,268 FREDERICK ST,X,4/22/14,4/22/14,,,IN,3,Screening Form Accepted
